NodeId,Degree,ClustCoeff
763,9,0.000000000000000
829,8,0.000000000000000
832,12,0.015151515151515
25,8,0.035714285714286
99,9,0.000000000000000
145,13,0.000000000000000
198,13,0.000000000000000
204,14,0.010989010989011
542,14,0.021978021978022
745,15,0.009523809523810
754,11,0.036363636363636
916,8,0.035714285714286
26,8,0.000000000000000
48,6,0.000000000000000
88,5,0.000000000000000
121,12,0.015151515151515
417,19,0.005847953216374
465,18,0.006535947712418
652,6,0.000000000000000
661,8,0.000000000000000
706,14,0.010989010989011
27,8,0.000000000000000
402,14,0.021978021978022
441,10,0.000000000000000
613,10,0.022222222222222
998,13,0.000000000000000
28,14,0.010989010989011
113,20,0.010526315789474
149,9,0.000000000000000
264,14,0.043956043956044
407,16,0.016666666666667
426,15,0.028571428571429
520,10,0.022222222222222
584,8,0.000000000000000
690,10,0.000000000000000
894,14,0.000000000000000
937,13,0.000000000000000
287,8,0.035714285714286
311,10,0.044444444444444
545,16,0.000000000000000
30,14,0.010989010989011
232,13,0.000000000000000
301,12,0.000000000000000
449,7,0.000000000000000
491,10,0.000000000000000
506,11,0.036363636363636
543,16,0.008333333333333
638,5,0.000000000000000
654,8,0.000000000000000
795,9,0.000000000000000
31,18,0.000000000000000
35,9,0.000000000000000
53,8,0.000000000000000
68,15,0.000000000000000
118,8,0.000000000000000
201,9,0.000000000000000
316,11,0.000000000000000
347,13,0.025641025641026
554,8,0.035714285714286
609,7,0.000000000000000
640,8,0.035714285714286
641,10,0.000000000000000
762,14,0.021978021978022
32,5,0.000000000000000
343,6,0.000000000000000
456,12,0.000000000000000
999,12,0.000000000000000
33,10,0.000000000000000
161,20,0.000000000000000
255,13,0.000000000000000
526,5,0.000000000000000
668,11,0.000000000000000
865,6,0.000000000000000
924,17,0.007352941176471
971,16,0.025000000000000
34,10,0.022222222222222
124,12,0.000000000000000
464,11,0.000000000000000
533,10,0.000000000000000
552,13,0.012820512820513
605,9,0.000000000000000
606,9,0.000000000000000
676,11,0.000000000000000
781,11,0.036363636363636
122,9,0.000000000000000
211,6,0.000000000000000
744,11,0.000000000000000
825,12,0.015151515151515
857,12,0.015151515151515
172,10,0.000000000000000
375,8,0.035714285714286
413,12,0.015151515151515
455,11,0.018181818181818
649,10,0.044444444444444
969,10,0.022222222222222
988,13,0.000000000000000
37,6,0.066666666666667
64,12,0.015151515151515
91,7,0.000000000000000
328,13,0.012820512820513
358,9,0.000000000000000
601,8,0.035714285714286
38,14,0.021978021978022
282,10,0.000000000000000
284,13,0.000000000000000
400,8,0.000000000000000
439,11,0.018181818181818
612,12,0.015151515151515
619,11,0.000000000000000
659,11,0.000000000000000
775,6,0.000000000000000
955,7,0.000000000000000
970,13,0.000000000000000
39,9,0.027777777777778
128,6,0.000000000000000
219,7,0.047619047619048
486,9,0.000000000000000
743,10,0.000000000000000
770,8,0.000000000000000
40,15,0.009523809523810
320,12,0.015151515151515
364,10,0.022222222222222
510,10,0.000000000000000
760,12,0.030303030303030
774,8,0.000000000000000
828,5,0.000000000000000
856,10,0.000000000000000
914,9,0.000000000000000
989,10,0.000000000000000
41,11,0.054545454545455
116,8,0.000000000000000
325,13,0.038461538461538
472,11,0.018181818181818
719,10,0.022222222222222
816,13,0.025641025641026
822,12,0.015151515151515
850,15,0.009523809523810
946,10,0.000000000000000
75,8,0.000000000000000
97,7,0.000000000000000
444,12,0.000000000000000
518,13,0.000000000000000
646,14,0.010989010989011
757,11,0.018181818181818
758,8,0.000000000000000
818,12,0.015151515151515
863,8,0.000000000000000
141,10,0.000000000000000
143,8,0.000000000000000
252,8,0.000000000000000
289,7,0.000000000000000
323,16,0.000000000000000
721,16,0.000000000000000
735,12,0.045454545454545
44,5,0.000000000000000
159,7,0.000000000000000
160,11,0.000000000000000
410,14,0.010989010989011
767,8,0.000000000000000
45,12,0.000000000000000
432,11,0.000000000000000
481,16,0.008333333333333
598,6,0.000000000000000
607,15,0.028571428571429
799,11,0.000000000000000
994,10,0.000000000000000
46,11,0.000000000000000
56,16,0.000000000000000
92,12,0.030303030303030
300,10,0.000000000000000
305,9,0.000000000000000
503,16,0.000000000000000
535,13,0.000000000000000
571,15,0.009523809523810
47,8,0.000000000000000
165,10,0.000000000000000
212,9,0.000000000000000
244,16,0.008333333333333
482,12,0.015151515151515
579,6,0.000000000000000
146,3,0.000000000000000
49,7,0.000000000000000
336,6,0.000000000000000
454,6,0.000000000000000
689,7,0.000000000000000
50,13,0.000000000000000
126,11,0.018181818181818
205,6,0.000000000000000
501,12,0.000000000000000
566,8,0.000000000000000
723,5,0.000000000000000
725,7,0.000000000000000
769,11,0.000000000000000
834,8,0.000000000000000
866,15,0.000000000000000
51,6,0.000000000000000
416,10,0.000000000000000
653,8,0.000000000000000
883,14,0.010989010989011
265,10,0.000000000000000
354,12,0.015151515151515
382,11,0.000000000000000
587,7,0.000000000000000
618,10,0.000000000000000
905,14,0.010989010989011
912,13,0.012820512820513
295,13,0.000000000000000
581,7,0.000000000000000
679,14,0.010989010989011
888,9,0.000000000000000
54,10,0.022222222222222
214,8,0.000000000000000
302,14,0.010989010989011
362,10,0.000000000000000
511,9,0.027777777777778
791,10,0.044444444444444
814,15,0.000000000000000
920,7,0.000000000000000
967,8,0.035714285714286
55,13,0.012820512820513
57,15,0.009523809523810
257,11,0.000000000000000
875,9,0.000000000000000
100,5,0.000000000000000
171,7,0.000000000000000
179,10,0.000000000000000
237,8,0.000000000000000
312,5,0.100000000000000
512,7,0.000000000000000
593,14,0.000000000000000
764,8,0.000000000000000
931,9,0.055555555555556
196,7,0.000000000000000
350,5,0.000000000000000
372,16,0.016666666666667
387,6,0.000000000000000
391,12,0.015151515151515
733,7,0.000000000000000
899,15,0.000000000000000
907,13,0.000000000000000
962,12,0.030303030303030
58,19,0.011695906432749
60,11,0.018181818181818
66,14,0.010989010989011
108,12,0.000000000000000
389,10,0.000000000000000
395,11,0.036363636363636
516,9,0.000000000000000
523,12,0.000000000000000
670,8,0.000000000000000
751,14,0.021978021978022
59,8,0.071428571428571
327,9,0.055555555555556
655,14,0.010989010989011
349,10,0.000000000000000
380,10,0.000000000000000
726,9,0.000000000000000
815,12,0.000000000000000
61,7,0.047619047619048
93,9,0.000000000000000
207,7,0.047619047619048
250,11,0.018181818181818
427,10,0.000000000000000
756,12,0.015151515151515
951,8,0.035714285714286
62,13,0.000000000000000
77,10,0.000000000000000
86,10,0.000000000000000
120,10,0.000000000000000
462,13,0.038461538461538
673,6,0.000000000000000
908,7,0.000000000000000
973,11,0.018181818181818
234,7,0.000000000000000
236,11,0.000000000000000
467,11,0.018181818181818
940,14,0.010989010989011
136,9,0.027777777777778
650,8,0.035714285714286
693,8,0.000000000000000
968,10,0.000000000000000
220,10,0.000000000000000
440,9,0.000000000000000
483,8,0.000000000000000
628,10,0.022222222222222
711,17,0.007352941176471
752,13,0.025641025641026
992,13,0.012820512820513
133,11,0.000000000000000
137,11,0.000000000000000
727,13,0.000000000000000
811,10,0.022222222222222
956,10,0.022222222222222
977,11,0.000000000000000
67,5,0.100000000000000
371,12,0.060606060606061
780,7,0.000000000000000
876,5,0.000000000000000
69,8,0.035714285714286
151,15,0.009523809523810
163,11,0.000000000000000
259,7,0.000000000000000
634,6,0.000000000000000
710,12,0.015151515151515
878,18,0.013071895424837
893,12,0.000000000000000
936,8,0.000000000000000
98,11,0.018181818181818
438,6,0.000000000000000
484,8,0.035714285714286
645,13,0.000000000000000
677,8,0.000000000000000
918,10,0.022222222222222
70,14,0.021978021978022
82,11,0.000000000000000
191,10,0.022222222222222
221,7,0.047619047619048
411,9,0.055555555555556
493,8,0.000000000000000
570,7,0.000000000000000
663,14,0.021978021978022
702,12,0.000000000000000
804,14,0.000000000000000
830,13,0.038461538461538
674,9,0.000000000000000
712,8,0.000000000000000
978,8,0.000000000000000
502,10,0.000000000000000
667,6,0.000000000000000
73,9,0.000000000000000
142,10,0.000000000000000
272,7,0.047619047619048
492,13,0.012820512820513
812,8,0.035714285714286
74,6,0.000000000000000
169,10,0.000000000000000
215,16,0.008333333333333
527,8,0.035714285714286
823,6,0.000000000000000
114,5,0.000000000000000
184,8,0.000000000000000
360,8,0.000000000000000
162,16,0.008333333333333
183,7,0.047619047619048
253,11,0.018181818181818
860,4,0.000000000000000
602,6,0.000000000000000
680,11,0.054545454545455
78,7,0.047619047619048
147,12,0.000000000000000
279,8,0.035714285714286
565,14,0.010989010989011
79,7,0.000000000000000
889,12,0.000000000000000
80,10,0.000000000000000
278,5,0.000000000000000
333,8,0.000000000000000
448,14,0.021978021978022
604,9,0.027777777777778
666,13,0.000000000000000
887,17,0.022058823529412
959,15,0.009523809523810
81,11,0.000000000000000
557,11,0.000000000000000
639,7,0.000000000000000
826,14,0.000000000000000
947,13,0.012820512820513
384,13,0.000000000000000
625,9,0.027777777777778
167,13,0.025641025641026
397,9,0.000000000000000
423,6,0.000000000000000
524,11,0.018181818181818
536,4,0.000000000000000
890,13,0.012820512820513
84,11,0.000000000000000
176,5,0.000000000000000
507,8,0.000000000000000
589,6,0.000000000000000
945,9,0.055555555555556
87,8,0.000000000000000
139,10,0.000000000000000
178,12,0.000000000000000
303,15,0.000000000000000
534,10,0.000000000000000
540,17,0.000000000000000
785,9,0.000000000000000
836,12,0.000000000000000
115,7,0.000000000000000
153,13,0.012820512820513
731,7,0.000000000000000
827,9,0.000000000000000
885,9,0.000000000000000
294,8,0.000000000000000
361,10,0.044444444444444
631,9,0.000000000000000
747,12,0.015151515151515
854,10,0.022222222222222
89,9,0.000000000000000
268,14,0.021978021978022
824,10,0.000000000000000
979,10,0.044444444444444
468,12,0.000000000000000
386,13,0.025641025641026
884,7,0.000000000000000
229,8,0.000000000000000
498,9,0.027777777777778
575,11,0.018181818181818
644,14,0.010989010989011
277,17,0.029411764705882
953,15,0.028571428571429
986,10,0.022222222222222
383,14,0.010989010989011
447,13,0.000000000000000
626,7,0.000000000000000
845,11,0.000000000000000
495,5,0.000000000000000
738,10,0.000000000000000
923,8,0.000000000000000
106,12,0.015151515151515
296,8,0.000000000000000
297,11,0.018181818181818
381,11,0.000000000000000
750,22,0.021645021645022
792,14,0.010989010989011
859,8,0.000000000000000
933,6,0.000000000000000
338,7,0.047619047619048
509,8,0.000000000000000
574,10,0.000000000000000
583,10,0.000000000000000
422,10,0.000000000000000
521,12,0.015151515151515
963,11,0.000000000000000
975,8,0.000000000000000
942,16,0.016666666666667
101,6,0.000000000000000
446,7,0.000000000000000
892,8,0.000000000000000
352,13,0.000000000000000
377,8,0.000000000000000
596,12,0.000000000000000
621,9,0.000000000000000
729,7,0.000000000000000
103,6,0.066666666666667
429,8,0.000000000000000
861,9,0.027777777777778
104,17,0.014705882352941
262,7,0.000000000000000
274,11,0.000000000000000
683,9,0.000000000000000
974,13,0.025641025641026
125,9,0.027777777777778
346,10,0.022222222222222
396,18,0.000000000000000
425,8,0.000000000000000
188,14,0.000000000000000
345,8,0.000000000000000
546,17,0.007352941176471
847,7,0.000000000000000
957,8,0.000000000000000
107,7,0.000000000000000
135,7,0.000000000000000
903,6,0.000000000000000
929,11,0.000000000000000
109,14,0.000000000000000
271,5,0.000000000000000
280,11,0.000000000000000
404,13,0.025641025641026
517,6,0.000000000000000
686,6,0.000000000000000
110,10,0.000000000000000
208,8,0.000000000000000
703,10,0.000000000000000
111,9,0.000000000000000
357,10,0.022222222222222
445,11,0.000000000000000
898,11,0.000000000000000
915,6,0.000000000000000
112,10,0.000000000000000
281,8,0.000000000000000
463,16,0.008333333333333
685,9,0.027777777777778
797,9,0.027777777777778
930,11,0.000000000000000
932,13,0.012820512820513
156,9,0.055555555555556
235,14,0.000000000000000
249,9,0.027777777777778
291,7,0.000000000000000
904,9,0.027777777777778
551,9,0.027777777777778
897,11,0.018181818181818
246,4,0.000000000000000
678,7,0.000000000000000
624,11,0.000000000000000
630,8,0.000000000000000
961,6,0.000000000000000
117,8,0.000000000000000
553,10,0.000000000000000
620,8,0.000000000000000
293,9,0.027777777777778
353,10,0.000000000000000
842,12,0.000000000000000
119,10,0.022222222222222
344,7,0.047619047619048
489,14,0.010989010989011
913,8,0.035714285714286
324,9,0.027777777777778
627,13,0.012820512820513
642,10,0.022222222222222
267,14,0.021978021978022
513,11,0.000000000000000
603,7,0.000000000000000
696,8,0.000000000000000
873,8,0.035714285714286
269,9,0.000000000000000
420,5,0.100000000000000
773,10,0.000000000000000
127,10,0.044444444444444
317,11,0.000000000000000
504,10,0.000000000000000
319,6,0.000000000000000
341,8,0.000000000000000
564,14,0.032967032967033
608,6,0.000000000000000
772,9,0.000000000000000
833,13,0.000000000000000
838,15,0.019047619047619
858,7,0.000000000000000
129,6,0.000000000000000
322,13,0.000000000000000
130,7,0.000000000000000
378,9,0.027777777777778
917,12,0.000000000000000
934,14,0.000000000000000
692,11,0.000000000000000
798,9,0.027777777777778
132,7,0.000000000000000
225,5,0.000000000000000
868,13,0.025641025641026
363,12,0.000000000000000
233,13,0.012820512820513
488,12,0.000000000000000
776,11,0.000000000000000
577,4,0.000000000000000
684,8,0.000000000000000
222,11,0.000000000000000
321,14,0.010989010989011
478,8,0.000000000000000
972,10,0.022222222222222
155,14,0.010989010989011
576,8,0.000000000000000
928,12,0.000000000000000
140,12,0.015151515151515
190,6,0.000000000000000
401,18,0.006535947712418
958,11,0.018181818181818
326,10,0.000000000000000
508,11,0.018181818181818
217,7,0.000000000000000
405,9,0.000000000000000
617,8,0.000000000000000
144,13,0.012820512820513
197,11,0.000000000000000
210,15,0.019047619047619
379,6,0.000000000000000
808,6,0.000000000000000
261,8,0.000000000000000
846,5,0.000000000000000
921,8,0.000000000000000
194,9,0.000000000000000
342,11,0.000000000000000
734,7,0.000000000000000
616,13,0.025641025641026
150,3,0.000000000000000
896,9,0.055555555555556
251,10,0.000000000000000
695,11,0.000000000000000
699,8,0.000000000000000
807,9,0.000000000000000
152,6,0.000000000000000
662,4,0.000000000000000
594,13,0.000000000000000
853,7,0.047619047619048
409,11,0.000000000000000
242,12,0.000000000000000
348,12,0.030303030303030
870,11,0.000000000000000
431,10,0.022222222222222
226,11,0.000000000000000
766,6,0.000000000000000
158,9,0.000000000000000
787,12,0.000000000000000
544,10,0.000000000000000
783,7,0.000000000000000
334,12,0.000000000000000
469,11,0.000000000000000
665,6,0.066666666666667
458,11,0.000000000000000
657,11,0.018181818181818
365,11,0.000000000000000
390,11,0.018181818181818
671,8,0.000000000000000
746,6,0.000000000000000
164,10,0.044444444444444
270,12,0.000000000000000
460,12,0.030303030303030
843,8,0.000000000000000
223,12,0.015151515151515
813,15,0.000000000000000
991,9,0.000000000000000
340,8,0.000000000000000
209,11,0.018181818181818
784,5,0.000000000000000
801,9,0.027777777777778
177,7,0.000000000000000
487,15,0.000000000000000
522,4,0.000000000000000
538,9,0.000000000000000
681,5,0.000000000000000
949,7,0.000000000000000
331,9,0.000000000000000
537,8,0.035714285714286
206,10,0.000000000000000
173,11,0.000000000000000
218,11,0.000000000000000
835,10,0.022222222222222
174,9,0.000000000000000
292,5,0.000000000000000
424,6,0.000000000000000
635,6,0.000000000000000
708,13,0.012820512820513
471,11,0.000000000000000
941,7,0.000000000000000
299,6,0.000000000000000
939,9,0.027777777777778
952,8,0.035714285714286
182,6,0.000000000000000
980,9,0.000000000000000
777,7,0.095238095238095
568,4,0.000000000000000
599,11,0.036363636363636
891,5,0.000000000000000
273,8,0.000000000000000
993,7,0.000000000000000
238,14,0.021978021978022
494,9,0.027777777777778
771,10,0.000000000000000
547,12,0.000000000000000
651,9,0.000000000000000
906,9,0.027777777777778
497,13,0.025641025641026
193,8,0.035714285714286
195,9,0.000000000000000
531,10,0.044444444444444
339,13,0.012820512820513
615,8,0.000000000000000
419,7,0.000000000000000
550,7,0.000000000000000
374,10,0.000000000000000
788,8,0.000000000000000
548,7,0.000000000000000
239,11,0.018181818181818
470,11,0.000000000000000
794,8,0.035714285714286
588,10,0.022222222222222
821,10,0.044444444444444
283,10,0.000000000000000
415,6,0.000000000000000
213,10,0.000000000000000
437,8,0.071428571428571
707,8,0.000000000000000
216,6,0.000000000000000
367,8,0.000000000000000
539,9,0.027777777777778
452,10,0.022222222222222
231,9,0.000000000000000
430,4,0.000000000000000
591,9,0.055555555555556
369,5,0.100000000000000
623,11,0.000000000000000
728,5,0.000000000000000
990,10,0.000000000000000
820,12,0.015151515151515
768,6,0.000000000000000
717,10,0.044444444444444
867,12,0.000000000000000
304,12,0.015151515151515
515,9,0.000000000000000
610,9,0.000000000000000
748,12,0.000000000000000
851,13,0.012820512820513
976,10,0.022222222222222
730,8,0.035714285714286
879,10,0.022222222222222
392,7,0.000000000000000
800,6,0.066666666666667
705,11,0.000000000000000
450,10,0.044444444444444
549,4,0.000000000000000
559,3,0.000000000000000
633,12,0.030303030303030
313,8,0.000000000000000
245,8,0.000000000000000
716,12,0.000000000000000
997,9,0.000000000000000
247,5,0.000000000000000
840,3,0.000000000000000
505,7,0.000000000000000
580,8,0.000000000000000
298,5,0.000000000000000
318,7,0.000000000000000
982,9,0.055555555555556
741,9,0.000000000000000
682,13,0.000000000000000
900,12,0.000000000000000
737,10,0.000000000000000
664,8,0.000000000000000
759,8,0.000000000000000
714,15,0.000000000000000
849,9,0.000000000000000
412,11,0.000000000000000
474,14,0.010989010989011
778,4,0.000000000000000
477,8,0.000000000000000
880,7,0.000000000000000
286,10,0.000000000000000
749,9,0.027777777777778
909,6,0.000000000000000
839,13,0.000000000000000
656,5,0.000000000000000
848,9,0.000000000000000
761,11,0.000000000000000
675,6,0.000000000000000
687,12,0.000000000000000
519,6,0.000000000000000
309,6,0.066666666666667
563,8,0.000000000000000
739,7,0.047619047619048
578,4,0.000000000000000
802,8,0.000000000000000
637,9,0.027777777777778
355,10,0.000000000000000
704,5,0.000000000000000
819,7,0.000000000000000
779,6,0.000000000000000
862,8,0.000000000000000
356,7,0.000000000000000
595,13,0.000000000000000
366,5,0.000000000000000
622,5,0.000000000000000
370,6,0.066666666666667
805,5,0.000000000000000
435,8,0.000000000000000
573,7,0.000000000000000
414,9,0.000000000000000
457,4,0.000000000000000
585,4,0.000000000000000
485,6,0.000000000000000
841,7,0.000000000000000
530,3,0.000000000000000
555,4,0.000000000000000
